Partido,Cod_Prov,Cod_Part,stratum,p_bray
Coronel Pringles,06,196,6196,9.4
Coronel Pringles,06,196,6196,6.0
Coronel Pringles,06,196,6196,15.7
Coronel Pringles,06,196,6196,8.6
Coronel Pringles,06,196,6196,14.4
Coronel Pringles,06,196,6196,11.2
Coronel Pringles,06,196,6196,8.8
Coronel Pringles,06,196,6196,8.7
Coronel Pringles,06,196,6196,7.1
Coronel Pringles,06,196,6196,13.5
Coronel Pringles,06,196,6196,20.8
Coronel Pringles,06,196,6196,10.4
Coronel Pringles,06,196,6196,16.8
Coronel Pringles,06,196,6196,19.2
Coronel Pringles,06,196,6196,29.4
Coronel Pringles,06,196,6196,35.4
Coronel Pringles,06,196,6196,9.9
Coronel Pringles,06,196,6196,6.1
Coronel Pringles,06,196,6196,9.1
Coronel Pringles,06,196,6196,9.0
Coronel Pringles,06,196,6196,14.2
Coronel Pringles,06,196,6196,12.0
Coronel Pringles,06,196,6196,14.8
Coronel Pringles,06,196,6196,7.5
Coronel Pringles,06,196,6196,9.9
Coronel Pringles,06,196,6196,17.2
Coronel Pringles,06,196,6196,11.4
Coronel Pringles,06,196,6196,23.9
Coronel Pringles,06,196,6196,14.5
Coronel Pringles,06,196,6196,17.7
Coronel Suarez,06,203,6203,9.8
Coronel Suarez,06,203,6203,11.4
Coronel Suarez,06,203,6203,9.2
Coronel Suarez,06,203,6203,13.8
Coronel Suarez,06,203,6203,13.9
Coronel Suarez,06,203,6203,17.3
Coronel Suarez,06,203,6203,14.7
Coronel Suarez,06,203,6203,7.6
Coronel Suarez,06,203,6203,5.3
Coronel Suarez,06,203,6203,7.6
Coronel Suarez,06,203,6203,5.4
Coronel Suarez,06,203,6203,8.8
Coronel Suarez,06,203,6203,9.7
Coronel Suarez,06,203,6203,20.9
Coronel Suarez,06,203,6203,7.1
Coronel Suarez,06,203,6203,7.6
Coronel Suarez,06,203,6203,14.3
Coronel Suarez,06,203,6203,22.2
Coronel Suarez,06,203,6203,10.2
Coronel Suarez,06,203,6203,8.3
Coronel Suarez,06,203,6203,12.2
Coronel Suarez,06,203,6203,12.1
Coronel Suarez,06,203,6203,19.3
Coronel Suarez,06,203,6203,4.3
Coronel Suarez,06,203,6203,5.1
Coronel Suarez,06,203,6203,7.6
Coronel Suarez,06,203,6203,5.8
Coronel Suarez,06,203,6203,11.1
Coronel Suarez,06,203,6203,8.2
Coronel Suarez,06,203,6203,4.7
Coronel Suarez,06,203,6203,17.7
Coronel Suarez,06,203,6203,3.8
Coronel Suarez,06,203,6203,5.1
Coronel Suarez,06,203,6203,5.4
Coronel Suarez,06,203,6203,9.1
Coronel Suarez,06,203,6203,3.8
Coronel Suarez,06,203,6203,7.2
Coronel Suarez,06,203,6203,6.5
Coronel Suarez,06,203,6203,12.6
Coronel Suarez,06,203,6203,6.8
Coronel Suarez,06,203,6203,11.2
Coronel Suarez,06,203,6203,4.6
Coronel Suarez,06,203,6203,13.1
Coronel Suarez,06,203,6203,10.4
Coronel Suarez,06,203,6203,21.4
Coronel Suarez,06,203,6203,11.4
Coronel Suarez,06,203,6203,9.2
Coronel Suarez,06,203,6203,16.7
Coronel Suarez,06,203,6203,13.8
Coronel Suarez,06,203,6203,7.3
Coronel Suarez,06,203,6203,14.0
Coronel Suarez,06,203,6203,19.2
Coronel Suarez,06,203,6203,22.6
Coronel Suarez,06,203,6203,35.8
Coronel Suarez,06,203,6203,13.3
Coronel Suarez,06,203,6203,18.9
Coronel Suarez,06,203,6203,12.9
Coronel Suarez,06,203,6203,14.5
Coronel Suarez,06,203,6203,9.3
Coronel Suarez,06,203,6203,17.2
Coronel Suarez,06,203,6203,18.4
Coronel Suarez,06,203,6203,31.4
Coronel Suarez,06,203,6203,16.8
Coronel Suarez,06,203,6203,15.6
Coronel Suarez,06,203,6203,23.4
Coronel Suarez,06,203,6203,23.6
Coronel Suarez,06,203,6203,7.3
Coronel Suarez,06,203,6203,9.9
Coronel Suarez,06,203,6203,20.4
Coronel Suarez,06,203,6203,13.5
Coronel Suarez,06,203,6203,20.9
Coronel Suarez,06,203,6203,17.3
Coronel Suarez,06,203,6203,10.1
Coronel Suarez,06,203,6203,6.8
Coronel Suarez,06,203,6203,11.7
Coronel Suarez,06,203,6203,13.4
Coronel Suarez,06,203,6203,24.5
Coronel Suarez,06,203,6203,8.9
Coronel Suarez,06,203,6203,18.3
Coronel Suarez,06,203,6203,9.4
Coronel Suarez,06,203,6203,12.8
Coronel Suarez,06,203,6203,12.3
Coronel Suarez,06,203,6203,7.5
Coronel Suarez,06,203,6203,13.8
Coronel Suarez,06,203,6203,9.9
Coronel Suarez,06,203,6203,17.2
Coronel Suarez,06,203,6203,19.9
Coronel Suarez,06,203,6203,24.5
Coronel Suarez,06,203,6203,12.2
Coronel Suarez,06,203,6203,8.3
Coronel Suarez,06,203,6203,8.0
Coronel Suarez,06,203,6203,11.0
Coronel Suarez,06,203,6203,16.0
Coronel Suarez,06,203,6203,5.0
Coronel Suarez,06,203,6203,14.0
Coronel Suarez,06,203,6203,10.5
Coronel Suarez,06,203,6203,10.0
Coronel Suarez,06,203,6203,4.5
Coronel Suarez,06,203,6203,4.0
Coronel Suarez,06,203,6203,7.0
Coronel Suarez,06,203,6203,5.0
Coronel Suarez,06,203,6203,2.0
Coronel Suarez,06,203,6203,4.0
Coronel Suarez,06,203,6203,2.0
Coronel Suarez,06,203,6203,10.0
Coronel Suarez,06,203,6203,5.0
Coronel Suarez,06,203,6203,16.0
Coronel Suarez,06,203,6203,10.5
Coronel Suarez,06,203,6203,4.0
Coronel Suarez,06,203,6203,3.0
Coronel Suarez,06,203,6203,28.0
Coronel Suarez,06,203,6203,28.5
Coronel Suarez,06,203,6203,14.5
Coronel Suarez,06,203,6203,4.5
Coronel Suarez,06,203,6203,26.5
Coronel Suarez,06,203,6203,16.0
Coronel Suarez,06,203,6203,29.5
Coronel Suarez,06,203,6203,13.0
Coronel Suarez,06,203,6203,15.0
Coronel Suarez,06,203,6203,34.5
Coronel Suarez,06,203,6203,27.5
Coronel Suarez,06,203,6203,16.0
Coronel Suarez,06,203,6203,30.5
Coronel Suarez,06,203,6203,29.0
Coronel Suarez,06,203,6203,25.0
Coronel Suarez,06,203,6203,28.5
Coronel Suarez,06,203,6203,17.5
Coronel Suarez,06,203,6203,14.0
Coronel Suarez,06,203,6203,7.0
Coronel Suarez,06,203,6203,11.0
Coronel Suarez,06,203,6203,26.0
Coronel Suarez,06,203,6203,21.0
Coronel Suarez,06,203,6203,22.0
Coronel Suarez,06,203,6203,21.5
Coronel Suarez,06,203,6203,18.5
Coronel Suarez,06,203,6203,20.0
Coronel Suarez,06,203,6203,15.0
Coronel Suarez,06,203,6203,12.0
Coronel Suarez,06,203,6203,5.0
Coronel Suarez,06,203,6203,7.5
Coronel Suarez,06,203,6203,7.5
Coronel Suarez,06,203,6203,24.5
Coronel Suarez,06,203,6203,29.0
Coronel Suarez,06,203,6203,7.5
Coronel Suarez,06,203,6203,8.5
Coronel Suarez,06,203,6203,40.0
Coronel Suarez,06,203,6203,29.0
Coronel Suarez,06,203,6203,25.0
Coronel Suarez,06,203,6203,12.0
Coronel Suarez,06,203,6203,15.5
Coronel Suarez,06,203,6203,28.5
Coronel Suarez,06,203,6203,9.5
Coronel Suarez,06,203,6203,21.0
Coronel Suarez,06,203,6203,8.0
Coronel Suarez,06,203,6203,16.0
Coronel Suarez,06,203,6203,3.0
Coronel Suarez,06,203,6203,5.5
Coronel Suarez,06,203,6203,10.0
Coronel Suarez,06,203,6203,16.5
Coronel Suarez,06,203,6203,14.0
Coronel Suarez,06,203,6203,15.0
Coronel Suarez,06,203,6203,23.5
Coronel Suarez,06,203,6203,17.5
Coronel Suarez,06,203,6203,14.5
Coronel Suarez,06,203,6203,11.5
Coronel Suarez,06,203,6203,10.5
Coronel Suarez,06,203,6203,10.0
Coronel Suarez,06,203,6203,3.5
Coronel Suarez,06,203,6203,3.5
Coronel Suarez,06,203,6203,6.5
Coronel Suarez,06,203,6203,6.5
Coronel Suarez,06,203,6203,15.5
Coronel Suarez,06,203,6203,19.0
Coronel Suarez,06,203,6203,15.5
Coronel Suarez,06,203,6203,16.5
Coronel Suarez,06,203,6203,14.5
Coronel Suarez,06,203,6203,11.5
Coronel Suarez,06,203,6203,19.0
Coronel Suarez,06,203,6203,10.5
Coronel Suarez,06,203,6203,9.0
Coronel Suarez,06,203,6203,8.5
Coronel Suarez,06,203,6203,9.5
Coronel Suarez,06,203,6203,14.5
Coronel Suarez,06,203,6203,8.0
Coronel Suarez,06,203,6203,8.5
Coronel Suarez,06,203,6203,8.5
Coronel Suarez,06,203,6203,12.5
Coronel Suarez,06,203,6203,8.5
Coronel Suarez,06,203,6203,11.5
Coronel Suarez,06,203,6203,9.0
Coronel Suarez,06,203,6203,6.0
Coronel Suarez,06,203,6203,6.5
Coronel Suarez,06,203,6203,6.0
Coronel Suarez,06,203,6203,8.0
Coronel Suarez,06,203,6203,19.0
Coronel Suarez,06,203,6203,8.0
Coronel Suarez,06,203,6203,14.5
Coronel Suarez,06,203,6203,10.0
Coronel Suarez,06,203,6203,8.5
Coronel Suarez,06,203,6203,6.0
Coronel Suarez,06,203,6203,7.5
Coronel Suarez,06,203,6203,5.0
Coronel Suarez,06,203,6203,14.5
Coronel Suarez,06,203,6203,16.5
Coronel Suarez,06,203,6203,29.5
Coronel Suarez,06,203,6203,15.0
Coronel Suarez,06,203,6203,23.0
Coronel Suarez,06,203,6203,13.5
Coronel Suarez,06,203,6203,25.5
Coronel Suarez,06,203,6203,7.0
Coronel Suarez,06,203,6203,9.0
Coronel Suarez,06,203,6203,6.0
Coronel Suarez,06,203,6203,8.5
Coronel Suarez,06,203,6203,24.5
Coronel Suarez,06,203,6203,12.5
Coronel Suarez,06,203,6203,10.0
Coronel Suarez,06,203,6203,8.0
Coronel Suarez,06,203,6203,7.5
Coronel Suarez,06,203,6203,14.5
Coronel Suarez,06,203,6203,7.5
Coronel Suarez,06,203,6203,11.5
Coronel Suarez,06,203,6203,7.5
Coronel Suarez,06,203,6203,10.0
Coronel Suarez,06,203,6203,14.0
Coronel Suarez,06,203,6203,8.0
Coronel Suarez,06,203,6203,16.0
Coronel Suarez,06,203,6203,15.0
Coronel Suarez,06,203,6203,9.5
Coronel Suarez,06,203,6203,16.0
Coronel Suarez,06,203,6203,20.0
Coronel Suarez,06,203,6203,9.5
Coronel Suarez,06,203,6203,11.0
Coronel Suarez,06,203,6203,35.0
Coronel Suarez,06,203,6203,16.5
Coronel Suarez,06,203,6203,17.0
Coronel Suarez,06,203,6203,16.0
Coronel Suarez,06,203,6203,11.5
Coronel Suarez,06,203,6203,20.5
Coronel Suarez,06,203,6203,19.0
Coronel Suarez,06,203,6203,20.0
Coronel Suarez,06,203,6203,15.5
Coronel Suarez,06,203,6203,18.0
Coronel Suarez,06,203,6203,15.0
Coronel Suarez,06,203,6203,6.0
Coronel Suarez,06,203,6203,29.5
Coronel Suarez,06,203,6203,33.0
Coronel Suarez,06,203,6203,11.0
Coronel Suarez,06,203,6203,8.5
Coronel Suarez,06,203,6203,10.0
Coronel Suarez,06,203,6203,20.0
Coronel Suarez,06,203,6203,4.5
Coronel Suarez,06,203,6203,15.5
Coronel Suarez,06,203,6203,13.5
Coronel Suarez,06,203,6203,15.5
Coronel Suarez,06,203,6203,12.0
Coronel Suarez,06,203,6203,6.0
Coronel Suarez,06,203,6203,8.5
Coronel Suarez,06,203,6203,2.4
Coronel Suarez,06,203,6203,10.5
Coronel Suarez,06,203,6203,20.5
Coronel Suarez,06,203,6203,9.0
Coronel Suarez,06,203,6203,13.5
Coronel Suarez,06,203,6203,19.0
Coronel Suarez,06,203,6203,14.0
Coronel Suarez,06,203,6203,7.5
Coronel Suarez,06,203,6203,9.0
Coronel Suarez,06,203,6203,12.5
Coronel Suarez,06,203,6203,16.5
Coronel Suarez,06,203,6203,13.5
Coronel Suarez,06,203,6203,15.5
Coronel Suarez,06,203,6203,10.0
Coronel Suarez,06,203,6203,16.5
Coronel Suarez,06,203,6203,2.5
Coronel Suarez,06,203,6203,9.5
Coronel Suarez,06,203,6203,16.0
Coronel Suarez,06,203,6203,7.0
Coronel Suarez,06,203,6203,12.0
Coronel Suarez,06,203,6203,21.5
Coronel Suarez,06,203,6203,10.5
Coronel Suarez,06,203,6203,13.0
Coronel Suarez,06,203,6203,23.5
Coronel Suarez,06,203,6203,10.0
Coronel Suarez,06,203,6203,14.5
Coronel Suarez,06,203,6203,19.5
Coronel Suarez,06,203,6203,24.5
Coronel Suarez,06,203,6203,20.5
Coronel Suarez,06,203,6203,7.5
Coronel Suarez,06,203,6203,4.5
Coronel Suarez,06,203,6203,7.5
Coronel Suarez,06,203,6203,5.5
Coronel Suarez,06,203,6203,10.0
Coronel Suarez,06,203,6203,6.0
Coronel Suarez,06,203,6203,5.5
Coronel Suarez,06,203,6203,6.0
Coronel Suarez,06,203,6203,6.5
Coronel Suarez,06,203,6203,5.5
Coronel Suarez,06,203,6203,5.0
Coronel Suarez,06,203,6203,5.5
Coronel Suarez,06,203,6203,6.0
Coronel Suarez,06,203,6203,6.5
Coronel Suarez,06,203,6203,5.0
Coronel Suarez,06,203,6203,3.5
Coronel Suarez,06,203,6203,13.5
Coronel Suarez,06,203,6203,13.0
Coronel Suarez,06,203,6203,6.5
Coronel Suarez,06,203,6203,24.0
Coronel Suarez,06,203,6203,24.0
Coronel Suarez,06,203,6203,7.0
Coronel Suarez,06,203,6203,10.5
Coronel Suarez,06,203,6203,17.0
Coronel Suarez,06,203,6203,7.0
Coronel Suarez,06,203,6203,17.5
Coronel Suarez,06,203,6203,12.5
Coronel Suarez,06,203,6203,18.0
Coronel Suarez,06,203,6203,11.0
Coronel Suarez,06,203,6203,7.5
Coronel Suarez,06,203,6203,53.0
Coronel Suarez,06,203,6203,15.0
Coronel Suarez,06,203,6203,6.0
Coronel Suarez,06,203,6203,3.5
Coronel Suarez,06,203,6203,5.0
Coronel Suarez,06,203,6203,12.0
Coronel Suarez,06,203,6203,10.0
Coronel Suarez,06,203,6203,15.5
Coronel Suarez,06,203,6203,9.0
Coronel Suarez,06,203,6203,22.5
Coronel Suarez,06,203,6203,7.0
Coronel Suarez,06,203,6203,10.0
Coronel Suarez,06,203,6203,8.0
Coronel Suarez,06,203,6203,8.5
Coronel Suarez,06,203,6203,14.0
Coronel Suarez,06,203,6203,30.0
Coronel Suarez,06,203,6203,16.0
Coronel Suarez,06,203,6203,9.5
Coronel Suarez,06,203,6203,18.5
Coronel Suarez,06,203,6203,44.5
Coronel Suarez,06,203,6203,74.0
Coronel Suarez,06,203,6203,90.0
Coronel Suarez,06,203,6203,12.5
Coronel Suarez,06,203,6203,10.5
Coronel Suarez,06,203,6203,4.0
Coronel Suarez,06,203,6203,3.0
Coronel Suarez,06,203,6203,9.5
Coronel Suarez,06,203,6203,9.0
Coronel Suarez,06,203,6203,20.0
Coronel Suarez,06,203,6203,4.0
Coronel Suarez,06,203,6203,4.5
Coronel Suarez,06,203,6203,7.2
Coronel Suarez,06,203,6203,9.8
Coronel Suarez,06,203,6203,10.3
Coronel Suarez,06,203,6203,8.1
Coronel Suarez,06,203,6203,12.8
Coronel Suarez,06,203,6203,7.7
Coronel Suarez,06,203,6203,23.4
Coronel Suarez,06,203,6203,13.4
Coronel Suarez,06,203,6203,9.8
Coronel Suarez,06,203,6203,6.2
Coronel Suarez,06,203,6203,9.6
Coronel Suarez,06,203,6203,23
Coronel Suarez,06,203,6203,11.3
Coronel Suarez,06,203,6203,3.5
Coronel Suarez,06,203,6203,3.7
Coronel Suarez,06,203,6203,8
Coronel Suarez,06,203,6203,8.1
Coronel Suarez,06,203,6203,6.7
Coronel Suarez,06,203,6203,3.4
Coronel Suarez,06,203,6203,5.7
Coronel Suarez,06,203,6203,9.1
Coronel Suarez,06,203,6203,10.5
Coronel Suarez,06,203,6203,15.3
Coronel Suarez,06,203,6203,6.5
Coronel Suarez,06,203,6203,5.3
Coronel Suarez,06,203,6203,9.7
Coronel Suarez,06,203,6203,9.1
Coronel Suarez,06,203,6203,6.5
Coronel Suarez,06,203,6203,9.4
Coronel Suarez,06,203,6203,5
Coronel Suarez,06,203,6203,5.8
Coronel Suarez,06,203,6203,6.6
Coronel Suarez,06,203,6203,23.9
Coronel Suarez,06,203,6203,12
Coronel Suarez,06,203,6203,13.6
Coronel Suarez,06,203,6203,7.2
Coronel Suarez,06,203,6203,4
Coronel Suarez,06,203,6203,23.3
Coronel Suarez,06,203,6203,6.8
Coronel Suarez,06,203,6203,8.8
Coronel Suarez,06,203,6203,4.3
Coronel Suarez,06,203,6203,9.6
Coronel Suarez,06,203,6203,10.5
Coronel Suarez,06,203,6203,9.9
Coronel Suarez,06,203,6203,11.8
Coronel Suarez,06,203,6203,10.1
Coronel Suarez,06,203,6203,12.4
Coronel Suarez,06,203,6203,4.2
Coronel Suarez,06,203,6203,5.4
Coronel Suarez,06,203,6203,4.8
Coronel Suarez,06,203,6203,13.8
Coronel Suarez,06,203,6203,19.3
Coronel Suarez,06,203,6203,10.2
Coronel Suarez,06,203,6203,25.2
Coronel Suarez,06,203,6203,17.4
Coronel Suarez,06,203,6203,12.5
Coronel Suarez,06,203,6203,11.4
Coronel Suarez,06,203,6203,12.9
Coronel Suarez,06,203,6203,42.4
Coronel Suarez,06,203,6203,18.9
Coronel Suarez,06,203,6203,10
Coronel Suarez,06,203,6203,15.1
Coronel Suarez,06,203,6203,16.2
Coronel Suarez,06,203,6203,10.2
Coronel Suarez,06,203,6203,8.5
Coronel Suarez,06,203,6203,10.5
Coronel Suarez,06,203,6203,6.4
Coronel Suarez,06,203,6203,23.3
Coronel Suarez,06,203,6203,13.3
Coronel Suarez,06,203,6203,29.6
Coronel Suarez,06,203,6203,7.3
Coronel Suarez,06,203,6203,10.4
Coronel Suarez,06,203,6203,11.7
Coronel Suarez,06,203,6203,5.8
Coronel Suarez,06,203,6203,9.5
Coronel Suarez,06,203,6203,5.5
Coronel Suarez,06,203,6203,4
Coronel Suarez,06,203,6203,5.7
Coronel Suarez,06,203,6203,14.7
Coronel Suarez,06,203,6203,5.3
Coronel Suarez,06,203,6203,11.8
Coronel Suarez,06,203,6203,12.2
Coronel Suarez,06,203,6203,8.5
Coronel Suarez,06,203,6203,8.8
Coronel Suarez,06,203,6203,10.1
Coronel Suarez,06,203,6203,7.8
Adolfo Gonzales Chaves,06,014,6014,22.4
Adolfo Gonzales Chaves,06,014,6014,12.1
Adolfo Gonzales Chaves,06,014,6014,30.8
Adolfo Gonzales Chaves,06,014,6014,24.3
Adolfo Gonzales Chaves,06,014,6014,11.2
Adolfo Gonzales Chaves,06,014,6014,11.2
Adolfo Gonzales Chaves,06,014,6014,26.0
Adolfo Gonzales Chaves,06,014,6014,16.5
Adolfo Gonzales Chaves,06,014,6014,37.8
Adolfo Gonzales Chaves,06,014,6014,2.0
General Alvarado,06,280,6280,8.5
General Alvarado,06,280,6280,10.2
General Alvarado,06,280,6280,9.3
General Alvarado,06,280,6280,6.9
General Alvarado,06,280,6280,24.0
General Alvarado,06,280,6280,26.0
General Alvarado,06,280,6280,12.8
General Alvarado,06,280,6280,7.3
General Alvarado,06,280,6280,10.8
General Alvarado,06,280,6280,8.0
General Alvarado,06,280,6280,38.9
General Alvarado,06,280,6280,47.8
General Alvarado,06,280,6280,49.9
General Alvarado,06,280,6280,8.1
General Alvarado,06,280,6280,12.1
General Alvarado,06,280,6280,11.0
General Alvarado,06,280,6280,15.2
General Alvarado,06,280,6280,18.4
General Alvarado,06,280,6280,17.2
General Alvarado,06,280,6280,15.3
General Alvarado,06,280,6280,20.9
General Alvarado,06,280,6280,23.1
General Alvarado,06,280,6280,24.4
General Alvarado,06,280,6280,23.5
General Alvarado,06,280,6280,42.4
General Alvarado,06,280,6280,23.3
General Alvarado,06,280,6280,10.5
General Alvarado,06,280,6280,12.5
General Alvarado,06,280,6280,27.5
General Alvarado,06,280,6280,9.4
General Alvarado,06,280,6280,14.4
General Alvarado,06,280,6280,12.2
General Alvarado,06,280,6280,35.7
General Alvarado,06,280,6280,17.2
General Alvarado,06,280,6280,19.3
General Alvarado,06,280,6280,50.9
General Alvarado,06,280,6280,50.1
General Alvarado,06,280,6280,28.8
General Alvarado,06,280,6280,6.6
General Alvarado,06,280,6280,12.2
General Alvarado,06,280,6280,8.2
General Alvarado,06,280,6280,12.5
General Alvarado,06,280,6280,10.7
General Alvarado,06,280,6280,9.9
General Alvarado,06,280,6280,9.1
General Alvarado,06,280,6280,35.3
General Alvarado,06,280,6280,25.2
General Alvarado,06,280,6280,50.9
General Alvarado,06,280,6280,12.7
General Alvarado,06,280,6280,1.57
General La Madrid,06,322,6322,24.2
General La Madrid,06,322,6322,18.2
General La Madrid,06,322,6322,11.0
General La Madrid,06,322,6322,11.2
General La Madrid,06,322,6322,6.7
General La Madrid,06,322,6322,28.9
General La Madrid,06,322,6322,4.6
General La Madrid,06,322,6322,13.0
General La Madrid,06,322,6322,13.0
General La Madrid,06,322,6322,20.9
General La Madrid,06,322,6322,22.0
General La Madrid,06,322,6322,13.0
General La Madrid,06,322,6322,17.8
General La Madrid,06,322,6322,18.4
General La Madrid,06,322,6322,15.3
General La Madrid,06,322,6322,17.1
General La Madrid,06,322,6322,23.5
General La Madrid,06,322,6322,16.0
General La Madrid,06,322,6322,11.2
General La Madrid,06,322,6322,22.3
General La Madrid,06,322,6322,16.7
General La Madrid,06,322,6322,23.4
General La Madrid,06,322,6322,15.2
General La Madrid,06,322,6322,10.7
General La Madrid,06,322,6322,25.2
General La Madrid,06,322,6322,32.5
General La Madrid,06,322,6322,22.1
General La Madrid,06,322,6322,9.1
General La Madrid,06,322,6322,5.1
General La Madrid,06,322,6322,4.7
General La Madrid,06,322,6322,7.2
General La Madrid,06,322,6322,27.4
General La Madrid,06,322,6322,2.6
General La Madrid,06,322,6322,3.6
General La Madrid,06,322,6322,6.5
General La Madrid,06,322,6322,7.8
General La Madrid,06,322,6322,1.3
General La Madrid,06,322,6322,2.2
General La Madrid,06,322,6322,14.1
General La Madrid,06,322,6322,12.6
General La Madrid,06,322,6322,19.1
General La Madrid,06,322,6322,7.4
General La Madrid,06,322,6322,5.1
General La Madrid,06,322,6322,10.9
General La Madrid,06,322,6322,6.0
General La Madrid,06,322,6322,9.7
General La Madrid,06,322,6322,13.1
General La Madrid,06,322,6322,7.0
General La Madrid,06,322,6322,9.1
General La Madrid,06,322,6322,10.0
General La Madrid,06,322,6322,10.6
General La Madrid,06,322,6322,13.4
General La Madrid,06,322,6322,8.4
General La Madrid,06,322,6322,11.0
General La Madrid,06,322,6322,9.1
General La Madrid,06,322,6322,17.3
General La Madrid,06,322,6322,9.3
General La Madrid,06,322,6322,12.3
General La Madrid,06,322,6322,10.1
General La Madrid,06,322,6322,3.8
General La Madrid,06,322,6322,2.7
General La Madrid,06,322,6322,3.7
General La Madrid,06,322,6322,6.3
General La Madrid,06,322,6322,3.1
General La Madrid,06,322,6322,5.2
General La Madrid,06,322,6322,20.9
General La Madrid,06,322,6322,9.8
General La Madrid,06,322,6322,10.0
General La Madrid,06,322,6322,7.0
General La Madrid,06,322,6322,7.0
General La Madrid,06,322,6322,4.8
General La Madrid,06,322,6322,32.3
General La Madrid,06,322,6322,29.0
General La Madrid,06,322,6322,30.7
General La Madrid,06,322,6322,35.0
General La Madrid,06,322,6322,25.7
General La Madrid,06,322,6322,20.3
General La Madrid,06,322,6322,43.0
General La Madrid,06,322,6322,13.0
General La Madrid,06,322,6322,13.9
General La Madrid,06,322,6322,36.6
General La Madrid,06,322,6322,10.0
General La Madrid,06,322,6322,8.6
General La Madrid,06,322,6322,12.3
General La Madrid,06,322,6322,6.2
General La Madrid,06,322,6322,7.7
General La Madrid,06,322,6322,5.1
General La Madrid,06,322,6322,40.1
General La Madrid,06,322,6322,25.8
General La Madrid,06,322,6322,22.8
General La Madrid,06,322,6322,40.0
General La Madrid,06,322,6322,55.3
General La Madrid,06,322,6322,25.9
General La Madrid,06,322,6322,9.9
General La Madrid,06,322,6322,11.2
General La Madrid,06,322,6322,6.7
General La Madrid,06,322,6322,18.8
General La Madrid,06,322,6322,11.4
General La Madrid,06,322,6322,31.6
General La Madrid,06,322,6322,36.2
General La Madrid,06,322,6322,15.4
General La Madrid,06,322,6322,20.0
General La Madrid,06,322,6322,17.5
General La Madrid,06,322,6322,12.0
General La Madrid,06,322,6322,14.7
General La Madrid,06,322,6322,6.0
General La Madrid,06,322,6322,15.5
General La Madrid,06,322,6322,27.3
General La Madrid,06,322,6322,5.5
General La Madrid,06,322,6322,49.5
General La Madrid,06,322,6322,37.8
General La Madrid,06,322,6322,13.0
General La Madrid,06,322,6322,18.8
General La Madrid,06,322,6322,11.4
General La Madrid,06,322,6322,31.6
General La Madrid,06,322,6322,36.2
General Pueyrredon,06,357,6357,34.6
General Pueyrredon,06,357,6357,26.1
General Pueyrredon,06,357,6357,8.0
General Pueyrredon,06,357,6357,4.3
General Pueyrredon,06,357,6357,5.1
General Pueyrredon,06,357,6357,14.1
General Pueyrredon,06,357,6357,35.3
General Pueyrredon,06,357,6357,24.5
General Pueyrredon,06,357,6357,13.4
General Pueyrredon,06,357,6357,15.1
General Pueyrredon,06,357,6357,6.7
General Pueyrredon,06,357,6357,7.2
General Pueyrredon,06,357,6357,22.8
General Pueyrredon,06,357,6357,23.1
General Pueyrredon,06,357,6357,16.9
General Pueyrredon,06,357,6357,6.5
General Pueyrredon,06,357,6357,12.5
General Pueyrredon,06,357,6357,8.9
General Pueyrredon,06,357,6357,5.9
General Pueyrredon,06,357,6357,13.8
General Pueyrredon,06,357,6357,54.3
General Pueyrredon,06,357,6357,58.4
General Pueyrredon,06,357,6357,46.8
General Pueyrredon,06,357,6357,6.0
General Pueyrredon,06,357,6357,7.4
General Pueyrredon,06,357,6357,10.0
General Pueyrredon,06,357,6357,27.9
General Pueyrredon,06,357,6357,9.8
General Pueyrredon,06,357,6357,32.4
General Pueyrredon,06,357,6357,35.2
General Pueyrredon,06,357,6357,36.5
General Pueyrredon,06,357,6357,10.7
General Pueyrredon,06,357,6357,19.3
General Pueyrredon,06,357,6357,16.7
General Pueyrredon,06,357,6357,17.1
General Pueyrredon,06,357,6357,6.9
General Pueyrredon,06,357,6357,6.3
General Pueyrredon,06,357,6357,23.2
General Pueyrredon,06,357,6357,14.7
General Pueyrredon,06,357,6357,46.9
General Pueyrredon,06,357,6357,51.3
General Pueyrredon,06,357,6357,17.9
General Pueyrredon,06,357,6357,23.3
General Pueyrredon,06,357,6357,19.0
General Pueyrredon,06,357,6357,9.2
General Pueyrredon,06,357,6357,13.7
General Pueyrredon,06,357,6357,10.8
General Pueyrredon,06,357,6357,9.0
General Pueyrredon,06,357,6357,21.6
General Pueyrredon,06,357,6357,20.2
General Pueyrredon,06,357,6357,7.6
General Pueyrredon,06,357,6357,12.5
General Pueyrredon,06,357,6357,7.4
General Pueyrredon,06,357,6357,4.5
General Pueyrredon,06,357,6357,4.3
General Pueyrredon,06,357,6357,10.2
General Pueyrredon,06,357,6357,7.2
General Pueyrredon,06,357,6357,2.7
General Pueyrredon,06,357,6357,4.4
General Pueyrredon,06,357,6357,8.6
General Pueyrredon,06,357,6357,15.2
General Pueyrredon,06,357,6357,8.1
General Pueyrredon,06,357,6357,23.6
General Pueyrredon,06,357,6357,29.3
General Pueyrredon,06,357,6357,17.4
General Pueyrredon,06,357,6357,39.4
General Pueyrredon,06,357,6357,17.8
General Pueyrredon,06,357,6357,4.3
General Pueyrredon,06,357,6357,3.8
General Pueyrredon,06,357,6357,15.8
General Pueyrredon,06,357,6357,5.1
General Pueyrredon,06,357,6357,4.8
General Pueyrredon,06,357,6357,31.9
