ProfID,x,y,ph_0_30,k_0_30,soc_0_30,clay_0_30,bd_0_30,cec_0_30
7423,-59.439137,-37.271515,7.7,NA,NA,8.8,NA,NA
7424,-59.069051,-37.323576,6.8,1.1,4.26,23.7,1.0284471103548762,19.4
7426,-59.33689,-37.280895,7.8393758657963515,1.6386885422463158,3.111314422050842,32.09270494893105,1.1618577873380587,30.79159830548026
7434,-59.208726,-37.262393,7.030822862349126,2.2241969383626317,2.626061232747381,35.27835498808614,1.2402102551424254,30.932753000944118
7435,-59.016976,-37.314387,6.387014930194808,2.3680117026420175,3.551442032771658,31.863416443880503,1.1059733336621345,27.433805891057585
7436,-59.01738,-37.304976,6.729703508683386,1.711077584547368,2.84974950592147,23.988743111970326,1.2007277300069157,20.504686214212253
7437,-59.242202,-37.171807,6.454108452289591,2.6914073545855666,3.0167017182535334,29.73940605743826,1.2016235685558323,21.860267733702145
7439,-59.331453,-37.251502,6.311015320651392,2.970171274559738,3.0968417035716906,27.42212228032434,1.1637543846100082,23.47927736345878
7440,-59.200987,-37.07977,7.007566734370565,1.6067233175682851,2.2632286927475476,25.465536034611198,1.3239717912892095,15.76575597960461
7441,-59.237883,-37.009414,9.549243354696952,2.5208417849898574,1.2575924145257227,39.145453008789715,1.470627076619099,33.780442866801884
7442,-59.224751,-37.021845,6.0756301119166185,3.1452681238300295,3.5905568777857444,29.069462131572948,1.1263703333366697,25.425217714158556
7443,-59.221128,-37.055555,6.7291014300507355,2.743790694627208,3.763790173992234,31.065986326534308,1.095226824279244,26.663803058501713
7444,-59.180696,-37.132287,6.603680068556,3.0488433740346736,3.26867076127474,28.79412483537073,1.1619362371279698,22.561763978549784
7447,-59.286226,-37.14909,6.869767724862131,1.2914544431502446,1.504270074908469,26.80876205117039,1.432179563267042,15.456122705180368
7448,-59.036432,-37.104751,6.11863600041651,2.552809306571757,3.5337342428955503,29.419242030934182,1.1428625103628283,23.858930238938356
7451,-59.36927,-37.016975,7.114022212223462,2.524460253037365,3.070878606541298,26.029958477527593,1.2103274654498322,21.892961907951488
7455,-59.417532,-37.128106,6.207734469364733,1.6176507196308958,1.85446191392779,40.805883033614464,1.369617027759775,24.665047192579838
7456,-59.317093,-37.040892,9.802405431511112,3.3246952739691933,1.0806971931044258,44.73500039854745,1.4987102525713387,38.342381916093736
7457,-59.288652,-37.076562,6.903240871589883,2.930455848508095,3.7987964832236436,28.240578188718857,1.0795320433937436,25.119613464152565
7458,-59.36581,-37.136185,7.607579728866694,1.7641062542608619,1.1889346073251224,28.06350587102346,1.4807078312711932,19.437620352916102
7459,-59.325464,-37.111892,5.901738877168242,2.910830095224977,3.2421439330708592,33.66922770792988,1.134353397059188,24.384957698945946
7687,-58.914,-37.271722,6.449453419012277,1.6259027609622767,2.2549949894818626,21.186311101412446,1.3281755202611962,19.35209379416789
7833,-58.8262,-37.3313,5.845825808389063,2.4944315270141657,0.965672019234342,28.415533005434135,1.5229778563917113,29.520413596730677
7882,-58.9687,-37.2236,8.482359488430127,1.6332101915139627,1.3198253702030034,22.909504392673146,1.461425128147298,22.781595801804638
7907,-58.509,-37.9909,6.155241770054358,1.9043652235344293,3.4516531658313174,24.380578521237442,1.1164002876669759,25.779051874251707
7922,-58.684028,-37.9717,6.290803147534186,1.8291300539527322,3.4332415507849094,23.13018180360425,1.1185530414049965,25.069298264617448
7933,-58.637397,-37.924117,6.557684422362833,1.9246885981305744,2.068029756997632,31.67321407520183,1.3280458457786617,26.945876061820005
7937,-58.698531,-37.857533,6.463040162886086,2.0724118990264957,3.0956440425926974,24.6277294612421,1.166508117894406,27.777614897259962
7941,-58.7481,-37.989617,7.769992783550949,1.6144246814699954,2.8224493626861444,23.934087315794912,1.2130872361445,19.9814375245967
7955,-58.719653,-37.974256,7.6,0.4,1.1,22.3,1.493786207883893,32.7
7965,-58.559758,-37.680572,6.560220330486808,2.1794069619049976,2.870822834566291,24.682759292804814,1.2168388070811806,23.778928604344255
7973,-58.581411,-37.747133,6.055747986554032,1.4362688993038153,2.759389956700117,26.487432341601945,1.2131376701396348,25.27886164096117
7978,-58.506944,-37.822778,6.060961006383112,2.730802946381027,3.5649207187145606,26.221528805744278,1.1134415821379278,26.56581494987155
7981,-58.60795,-37.808336,6.111257132060442,1.9443828826421385,3.6676244219072243,29.09105085115804,1.1156552870669534,31.928856051565045
7986,-58.737225,-37.676722,6.122711101155759,1.7219273478368289,3.2048645223826413,32.34049799913793,1.1788791540570545,30.848444184660114
7987,-58.749203,-37.742956,6.078348953872436,1.1885255959440868,2.953169815698807,25.817104028610984,1.20768336420773,21.860033601451068
7988,-58.63385,-37.723864,6.161281947463405,2.318457106974432,3.39337101459173,27.773513638190106,1.139113150639921,28.82964017448757
7993,-58.735536,-37.808547,NA,0.9130024688634584,2.2923358335110886,23.747993822798744,1.3034665173074278,20.475712434860856
7994,-58.658336,-37.688478,6.225559292256676,1.7740478206369776,3.9771988944790095,31.82027866740658,1.0612516987576515,31.446563364719662
8000,-58.523358,-37.761358,6.456269352281691,1.259630031460134,2.437874339777655,23.177989751503034,1.2579975450655043,22.51767048348707
8006,-58.701992,-37.562422,8.842443822636001,1.287780886819987,3.1760643315718213,20.68047816834911,1.1486309938821266,29.692555266237257
8012,-58.502694,-37.561128,6.290724082105242,1.9050460247054897,1.1032550230104041,32.65160251824295,1.4930859829803127,32.274769876472554
8021,-58.662981,-37.656461,6.148285126038981,2.7582667930647107,3.8739335786835394,27.228128362069523,1.0719290237703867,25.431775254309095
8023,-58.750431,-37.588953,NA,2.0693328441311625,2.6397800445079183,23.768530349113608,1.2256402964909114,23.62480977292699
8025,-58.592578,-37.83405,6.041557847610049,2.1042980939854767,3.941391803298091,23.89517527261822,1.0773894376364297,25.205566401194254
8026,-58.6711,-37.932753,6.447499875130541,2.0217694064880916,3.8756969460558137,25.553958508708433,1.076049622859341,28.44841859283024
8027,-58.597139,-37.944128,NA,1.3982329347804876,3.9773694961994273,27.179981180607626,1.0699674190553405,26.6550690312747
8067,-58.610833,-38.160278,9.24162948570968,2.5698258182800613,1.0614528147401299,35.44123683279011,1.5061134117249357,30.070778475012336
8069,-58.533333,-38.021111,6,1.2,3.85,28.5,1.0717660552484256,33.3
8070,-58.524167,-38.011667,6.021125453178008,2.3034227429672063,2.8248379405234783,37.30455361718011,1.2074000769136541,32.78883939274939
8075,-58.713611,-38.139722,7.292328848102562,NA,1.6213685329530227,19.793568528886606,1.417553629320769,18.03786461142731
8083,-58.607778,-38.194722,8.401225135086833,1.863427943522613,1.2674054272092565,32.23112055685803,1.4653245233273753,31.717444571029752
8093,-58.553889,-38.2225,8.427304695539542,1.8689201760008392,1.4107470818638521,29.898521106153776,1.4398007394278587,31.57369855349251
8099,-58.680833,-38.070556,5.964651127214197,1.936701472695018,2.6649181193318876,19.63176430851343,1.2285024223289118,21.77914496483446
8122,-58.646389,-38.276111,8.941257052022346,1.692842371338287,1.1992624428187664,33.41034916812811,1.4804098446702418,31.95540757318435
8128,-58.529722,-38.268056,5.862122163200361,3.1941434035165317,3.6160136398496427,23.909824765206697,1.0938001734175695,29.166936550201488
